x , y , z
4.262426242624e+00 , 2.102240637818e+00 , -2.225723884524e+00
4.263426342634e+00 , 2.692982749871e+00 , -2.586950672128e+00
4.264426442644e+00 , 1.897753153024e+00 , -2.320022086406e+00
4.265426542654e+00 , 1.745316430657e+00 , -2.369481014571e+00
4.266426642664e+00 , 2.046097404556e+00 , -2.033174282670e+00
4.267426742674e+00 , 2.468580920486e+00 , -2.664776963132e+00
4.268426842684e+00 , 2.488102693224e+00 , -2.490265965632e+00
4.269426942694e+00 , 2.494698708624e+00 , -2.357310988930e+00
4.270427042704e+00 , 2.380347966969e+00 , -2.248350135939e+00
4.271427142714e+00 , 2.850470018425e+00 , -2.164877272455e+00
4.272427242724e+00 , 2.484945176627e+00 , -2.446352918503e+00
4.273427342734e+00 , 2.829745334328e+00 , -2.598090368147e+00
4.274427442744e+00 , 2.099810969187e+00 , -2.459970218132e+00
4.275427542754e+00 , 2.465008581606e+00 , -2.202429839423e+00
4.276427642764e+00 , 2.787970036404e+00 , -2.151638441856e+00
4.277427742774e+00 , 2.668042403357e+00 , -2.562633449585e+00
4.278427842784e+00 , 2.222558253740e+00 , -2.122620186592e+00
4.279427942794e+00 , 1.986788904476e+00 , -2.089691566799e+00
4.280428042804e+00 , 2.542825806651e+00 , -2.493907607778e+00
4.281428142814e+00 , 2.311681253242e+00 , -2.420468447667e+00
4.282428242824e+00 , 2.252146899184e+00 , -2.697215968727e+00
4.283428342834e+00 , 2.306034722399e+00 , -2.257496144511e+00
4.284428442844e+00 , 2.789059982107e+00 , -2.239668186287e+00
4.285428542854e+00 , 2.350354483747e+00 , -2.256310573723e+00
4.286428642864e+00 , 2.527696032618e+00 , -2.259740328829e+00
4.287428742874e+00 , 2.180224656834e+00 , -2.237228119806e+00
4.288428842884e+00 , 3.322068763706e+00 , -2.277898615164e+00
4.289428942894e+00 , 2.450530791582e+00 , -2.349070715973e+00
4.290429042904e+00 , 2.644068159051e+00 , -2.591957243285e+00
4.291429142914e+00 , 2.502898288977e+00 , -2.357671095221e+00
4.292429242924e+00 , 2.674336931727e+00 , -2.552301526185e+00
4.293429342934e+00 , 2.138487802812e+00 , -2.474955807812e+00
4.294429442944e+00 , 2.229566166886e+00 , -2.312232042247e+00
4.295429542954e+00 , 2.132121412882e+00 , -2.258587078532e+00
4.296429642964e+00 , 3.153216342109e+00 , -2.781433510011e+00
4.297429742974e+00 , 2.816130470327e+00 , -2.076832183486e+00
4.298429842984e+00 , 2.105504433384e+00 , -2.289078224010e+00
4.299429942994e+00 , 2.569229057014e+00 , -2.202427889060e+00
4.300430043004e+00 , 2.520301456405e+00 , -2.382423655022e+00
4.301430143014e+00 , 2.961478970717e+00 , -2.568998274490e+00
4.302430243024e+00 , 2.519245838727e+00 , -2.557111860453e+00
4.303430343034e+00 , 2.375216358338e+00 , -2.290231405784e+00
4.304430443044e+00 , 2.187848946313e+00 , -2.529542698350e+00
4.305430543054e+00 , 2.737074708003e+00 , -2.379229588853e+00
4.306430643064e+00 , 2.662737233223e+00 , -2.381185248663e+00
4.307430743074e+00 , 1.645713689322e+00 , -2.209285369131e+00
4.308430843084e+00 , 2.412627861866e+00 , -2.465468184990e+00
4.309430943094e+00 , 2.734379943102e+00 , -2.676867289636e+00
4.310431043104e+00 , 2.409179526460e+00 , -2.319419811450e+00
4.311431143114e+00 , 2.217038536238e+00 , -2.197452411693e+00
4.312431243124e+00 , 2.427669797195e+00 , -2.502354448046e+00
4.313431343134e+00 , 2.578561061655e+00 , -2.299034255685e+00
4.314431443144e+00 , 3.010907624491e+00 , -2.192115668793e+00
4.315431543154e+00 , 2.518970868782e+00 , -2.614869287751e+00
4.316431643164e+00 , 2.302977227591e+00 , -2.424693958318e+00
4.317431743174e+00 , 2.751420138913e+00 , -2.501934143402e+00
4.318431843184e+00 , 2.019516470175e+00 , -2.483535155422e+00
4.319431943194e+00 , 2.367829508793e+00 , -2.326948165026e+00
4.320432043204e+00 , 2.611297488995e+00 , -2.388320727089e+00
4.321432143214e+00 , 2.903784288410e+00 , -2.573458739305e+00
4.322432243224e+00 , 2.618164521977e+00 , -2.402529876904e+00
4.323432343234e+00 , 1.525813135970e+00 , -2.366917160249e+00
4.324432443244e+00 , 1.949196688411e+00 , -2.673155080139e+00
4.325432543254e+00 , 2.642899557314e+00 , -2.389296239129e+00
4.326432643264e+00 , 1.720534370424e+00 , -2.382187579449e+00
4.327432743274e+00 , 2.439595631122e+00 , -2.174456373245e+00
4.328432843284e+00 , 2.820606229586e+00 , -2.607398705606e+00
4.329432943294e+00 , 2.185351351801e+00 , -2.213347186133e+00
4.330433043304e+00 , 3.101532498478e+00 , -2.531719521146e+00
4.331433143314e+00 , 2.387952629921e+00 , -2.413746708273e+00
4.332433243324e+00 , 2.727430307552e+00 , -2.502338248132e+00
4.333433343334e+00 , 2.683119760707e+00 , -2.468369995988e+00
4.334433443344e+00 , 2.486206030156e+00 , -2.375834925810e+00
4.335433543354e+00 , 2.168519590263e+00 , -2.387060657658e+00
4.336433643364e+00 , 2.539736517197e+00 , -2.051330015542e+00
4.337433743374e+00 , 2.502043477030e+00 , -2.492338322099e+00
4.338433843384e+00 , 2.643661177219e+00 , -2.240309993822e+00
4.339433943394e+00 , 2.522441065738e+00 , -2.359214617354e+00
4.340434043404e+00 , 2.079923703655e+00 , -2.785252117944e+00
4.341434143414e+00 , 2.964489434972e+00 , -2.412114001591e+00
4.342434243424e+00 , 2.154685587909e+00 , -2.292556637190e+00
4.343434343434e+00 , 2.572115601323e+00 , -2.286385644539e+00
4.344434443444e+00 , 2.922172991773e+00 , -2.229812659329e+00
4.345434543454e+00 , 2.543783197333e+00 , -2.451674158939e+00
4.346434643464e+00 , 2.137295693563e+00 , -2.204813554031e+00
4.347434743474e+00 , 2.539258871996e+00 , -2.487835464924e+00
4.348434843484e+00 , 2.242088104386e+00 , -2.272057125850e+00
4.349434943494e+00 , 2.165278143949e+00 , -2.304536113962e+00
4.350435043504e+00 , 3.084195386684e+00 , -2.209392047211e+00
4.351435143514e+00 , 2.351698727866e+00 , -2.301971279077e+00
4.352435243524e+00 , 2.254443438178e+00 , -2.380070990156e+00
4.353435343534e+00 , 2.410119616424e+00 , -2.556281371671e+00
4.354435443544e+00 , 2.733848948334e+00 , -2.365241294107e+00
4.355435543554e+00 , 2.702085988811e+00 , -2.767952761274e+00
4.356435643564e+00 , 2.877823718515e+00 , -2.613120372674e+00
4.357435743574e+00 , 2.420845576212e+00 , -2.370819592445e+00
4.358435843584e+00 , 1.741592099798e+00 , -2.117970448981e+00
4.359435943594e+00 , 2.659102968689e+00 , -2.492391254425e+00
4.360436043604e+00 , 1.716329691375e+00 , -2.519718750938e+00
4.361436143614e+00 , 1.905590107675e+00 , -2.456439624527e+00
4.362436243624e+00 , 2.491942976703e+00 , -2.723841081615e+00
4.363436343634e+00 , 2.090127100088e+00 , -2.461106231662e+00
4.364436443644e+00 , 2.591550666038e+00 , -2.480522221770e+00
4.365436543654e+00 , 2.337607722612e+00 , -2.391784138880e+00
4.366436643664e+00 , 2.610478801233e+00 , -2.231959528067e+00
4.367436743674e+00 , 1.797555744451e+00 , -2.515276846277e+00
4.368436843684e+00 , 2.579368534227e+00 , -2.383575514972e+00
4.369436943694e+00 , 2.117806329464e+00 , -2.244995736881e+00
4.370437043704e+00 , 2.446614510905e+00 , -2.267382753486e+00
4.371437143714e+00 , 2.824513376625e+00 , -2.488020079340e+00
4.372437243724e+00 , 2.378822810786e+00 , -2.257922428007e+00
4.373437343734e+00 , 1.799830655892e+00 , -2.595093957518e+00
4.374437443744e+00 , 2.911869825048e+00 , -2.237993771431e+00
4.375437543754e+00 , 2.728721595861e+00 , -2.460252990982e+00
4.376437643764e+00 , 2.420543125951e+00 , -2.604344764611e+00
4.377437743774e+00 , 2.603308483546e+00 , -2.278027950370e+00
4.378437843784e+00 , 2.107439207118e+00 , -2.411663508005e+00
4.379437943794e+00 , 2.418669193299e+00 , -2.350749386073e+00
4.380438043804e+00 , 2.401787635294e+00 , -2.378831087875e+00
4.381438143814e+00 , 2.458364543213e+00 , -2.184200732665e+00
4.382438243824e+00 , 2.318638825844e+00 , -2.291569362728e+00
4.383438343834e+00 , 2.232829728829e+00 , -2.443307999249e+00
4.384438443844e+00 , 2.388075746016e+00 , -2.344580933926e+00
4.385438543854e+00 , 2.446234890656e+00 , -2.373726856879e+00
4.386438643864e+00 , 2.121358481719e+00 , -2.551749318712e+00
4.387438743874e+00 , 2.559037939614e+00 , -2.342766958872e+00
4.388438843884e+00 , 2.483704191964e+00 , -2.343845851032e+00
4.389438943894e+00 , 2.633331503175e+00 , -2.456028119474e+00
4.390439043904e+00 , 2.900318249327e+00 , -2.283527841730e+00
4.391439143914e+00 , 2.778012849546e+00 , -2.433870408295e+00
4.392439243924e+00 , 2.202824091165e+00 , -2.191804658329e+00
4.393439343934e+00 , 2.142731892424e+00 , -1.942340088776e+00
4.394439443944e+00 , 2.232840051755e+00 , -2.365844300841e+00
4.395439543954e+00 , 2.108262527890e+00 , -2.471902837300e+00
4.396439643964e+00 , 2.881749272886e+00 , -2.289466044623e+00
4.397439743974e+00 , 2.641973794241e+00 , -2.611457746697e+00
4.398439843984e+00 , 3.001647430125e+00 , -2.410041827682e+00
4.399439943994e+00 , 2.310933672760e+00 , -2.641668650024e+00
4.400440044004e+00 , 2.103646678003e+00 , -2.146897235097e+00
4.401440144014e+00 , 2.510232939591e+00 , -2.102608024923e+00
4.402440244024e+00 , 2.340178408671e+00 , -1.972881871972e+00
4.403440344034e+00 , 2.124053150751e+00 , -2.439351243163e+00
4.404440444044e+00 , 2.272248604867e+00 , -2.526060817462e+00
4.405440544054e+00 , 2.470609314157e+00 , -2.483413649180e+00
4.406440644064e+00 , 2.278585092889e+00 , -2.515916430522e+00
4.407440744074e+00 , 2.209787182054e+00 , -2.517879084516e+00
4.408440844084e+00 , 2.415842915279e+00 , -2.174777271527e+00
4.409440944094e+00 , 2.812635078758e+00 , -2.429596529405e+00
4.410441044104e+00 , 2.526382769473e+00 , -2.361841644548e+00
4.411441144114e+00 , 2.737355682852e+00 , -2.434449299380e+00
4.412441244124e+00 , 2.587174375907e+00 , -2.568487225624e+00
4.413441344134e+00 , 2.833084480342e+00 , -2.459242161771e+00
4.414441444144e+00 , 2.003843846944e+00 , -2.368043338875e+00
4.415441544154e+00 , 2.436557178845e+00 , -2.292032648348e+00
4.416441644164e+00 , 2.818165140435e+00 , -2.286452581102e+00
4.417441744174e+00 , 2.644691655813e+00 , -2.117089782633e+00
4.418441844184e+00 , 2.016402255232e+00 , -2.203437510330e+00
4.419441944194e+00 , 2.548338284029e+00 , -2.347128628998e+00
4.420442044204e+00 , 2.002464312091e+00 , -2.321152378745e+00
4.421442144214e+00 , 2.531689031876e+00 , -2.375952410352e+00
4.422442244224e+00 , 2.434138983465e+00 , -2.453819528400e+00
4.423442344234e+00 , 2.961659069625e+00 , -2.811133996232e+00
4.424442444244e+00 , 2.440643004032e+00 , -2.274264871096e+00
4.425442544254e+00 , 2.256579679617e+00 , -2.159122943362e+00
4.426442644264e+00 , 1.852201708042e+00 , -2.383101909463e+00
4.427442744274e+00 , 2.801912440733e+00 , -2.399666616830e+00
4.428442844284e+00 , 2.746088997510e+00 , -2.398004132304e+00
4.429442944294e+00 , 2.645294921796e+00 , -2.487449787261e+00
4.430443044304e+00 , 1.787759251962e+00 , -2.280720053195e+00
4.431443144314e+00 , 2.973862288776e+00 , -2.153343183997e+00
4.432443244324e+00 , 1.934860219044e+00 , -2.333186265257e+00
4.433443344334e+00 , 1.951361702379e+00 , -2.215557197009e+00
4.434443444344e+00 , 2.661644155173e+00 , -2.503350890745e+00
4.435443544354e+00 , 2.259245739673e+00 , -2.336563137709e+00
4.436443644364e+00 , 2.468981857421e+00 , -2.386199230004e+00
4.437443744374e+00 , 3.007156311663e+00 , -2.494500493110e+00
4.438443844384e+00 , 2.328829035576e+00 , -2.067498869555e+00
4.439443944394e+00 , 2.468964278163e+00 , -2.148875219180e+00
4.440444044404e+00 , 2.561181159596e+00 , -2.477133047298e+00
4.441444144414e+00 , 2.555667995901e+00 , -2.598973966457e+00
4.442444244424e+00 , 2.717161579244e+00 , -2.473362340738e+00
4.443444344434e+00 , 2.714089282725e+00 , -2.603429898827e+00
4.444444444444e+00 , 3.147881493680e+00 , -2.342460154261e+00
4.445444544454e+00 , 2.095275840769e+00 , -2.538694504444e+00
4.446444644464e+00 , 2.246174748915e+00 , -2.406168591820e+00
4.447444744474e+00 , 2.724028757168e+00 , -2.248985493457e+00
4.448444844484e+00 , 2.825041460885e+00 , -2.310472292587e+00
4.449444944494e+00 , 2.599220847812e+00 , -2.287156854416e+00
4.450445044504e+00 , 2.942963763680e+00 , -2.204523388331e+00
4.451445144514e+00 , 3.017090594437e+00 , -2.286221000912e+00
4.452445244524e+00 , 2.573836298174e+00 , -2.316417516573e+00
4.453445344534e+00 , 2.626510839220e+00 , -2.614727283031e+00
4.454445444544e+00 , 2.637964786299e+00 , -2.453477388414e+00
4.455445544554e+00 , 2.707445932770e+00 , -2.119162075420e+00
4.456445644564e+00 , 2.145748389549e+00 , -2.596979975071e+00
4.457445744574e+00 , 2.195102206763e+00 , -2.295187851355e+00
4.458445844584e+00 , 2.344191871140e+00 , -2.123287667861e+00
4.459445944594e+00 , 2.036963125046e+00 , -2.629340456513e+00
4.460446044604e+00 , 2.322385306860e+00 , -2.382237572708e+00
4.461446144614e+00 , 2.327354675333e+00 , -2.489888913146e+00
4.462446244624e+00 , 2.315294732195e+00 , -2.154777650234e+00
4.463446344634e+00 , 2.963979885890e+00 , -2.448860029991e+00
4.464446444644e+00 , 2.752723219705e+00 , -2.493063744630e+00
4.465446544654e+00 , 2.317968129423e+00 , -2.406543445239e+00
4.466446644664e+00 , 2.773293279382e+00 , -2.148521715595e+00
4.467446744674e+00 , 2.751083462436e+00 , -2.375376433936e+00
4.468446844684e+00 , 3.276154817477e+00 , -2.312549743412e+00
4.469446944694e+00 , 2.664591505259e+00 , -2.295885852410e+00
4.470447044704e+00 , 2.501057813984e+00 , -2.601114815778e+00
4.471447144714e+00 , 2.567561586947e+00 , -2.429535192920e+00
4.472447244724e+00 , 2.377219228389e+00 , -2.321704073119e+00
4.473447344734e+00 , 2.670660610618e+00 , -2.247389241460e+00
4.474447444744e+00 , 1.985532910334e+00 , -2.601165018958e+00
4.475447544754e+00 , 2.282988585126e+00 , -2.352594387845e+00
4.476447644764e+00 , 2.688852036689e+00 , -2.293284382117e+00
4.477447744774e+00 , 2.481329511399e+00 , -2.289230159046e+00
4.478447844784e+00 , 2.844077660259e+00 , -2.278267288743e+00
4.479447944794e+00 , 2.105525733504e+00 , -2.668174240044e+00
4.480448044804e+00 , 2.683667585356e+00 , -2.263754011189e+00
4.481448144814e+00 , 2.896424850695e+00 , -2.418222905377e+00
4.482448244824e+00 , 2.704871817119e+00 , -2.705277715776e+00
4.483448344834e+00 , 2.494685420557e+00 , -2.257794395657e+00
4.484448444844e+00 , 2.348582542708e+00 , -2.813878311078e+00
4.485448544854e+00 , 2.691165689378e+00 , -2.289536537920e+00
4.486448644864e+00 , 2.114333016875e+00 , -2.538958023305e+00
4.487448744874e+00 , 2.366539661045e+00 , -2.340846778410e+00
4.488448844884e+00 , 2.811721867510e+00 , -2.320235527947e+00
4.489448944894e+00 , 2.478410907230e+00 , -2.321446569615e+00
4.490449044904e+00 , 2.466257757067e+00 , -2.519712319164e+00
4.491449144914e+00 , 2.858833493136e+00 , -2.277099924620e+00
4.492449244924e+00 , 2.229234612021e+00 , -2.792318643319e+00
4.493449344934e+00 , 2.282980808063e+00 , -2.294269779103e+00
4.494449444944e+00 , 2.401994938068e+00 , -2.283591360051e+00
4.495449544954e+00 , 2.718089891372e+00 , -2.493892525287e+00
4.496449644964e+00 , 2.573000723761e+00 , -1.961448637530e+00
4.497449744974e+00 , 2.017456677016e+00 , -2.467626400883e+00
4.498449844984e+00 , 2.751803858607e+00 , -2.469642494949e+00
4.499449944994e+00 , 2.202122660585e+00 , -2.382272460091e+00
4.500450045005e+00 , 2.677214151758e+00 , -2.053036203517e+00
4.501450145015e+00 , 2.468942950392e+00 , -2.136016334887e+00
4.502450245025e+00 , 2.514032461365e+00 , -2.420712531956e+00
4.503450345035e+00 , 2.416344873938e+00 , -2.321345213802e+00
4.504450445045e+00 , 2.974425983307e+00 , -2.396691996110e+00
4.505450545055e+00 , 2.586396868842e+00 , -2.168380695973e+00
4.506450645065e+00 , 2.624169871943e+00 , -2.474365929055e+00
4.507450745075e+00 , 2.230390720891e+00 , -2.152223542709e+00
4.508450845085e+00 , 2.445843263595e+00 , -2.737413219785e+00
4.509450945095e+00 , 2.433128325885e+00 , -2.478969994756e+00
4.510451045105e+00 , 2.343404423119e+00 , -2.376913427791e+00
4.511451145115e+00 , 2.497387784530e+00 , -2.459762842787e+00
4.512451245125e+00 , 2.605952406008e+00 , -2.504554102837e+00
4.513451345135e+00 , 2.746138881482e+00 , -2.323584153081e+00
4.514451445145e+00 , 2.939002308080e+00 , -2.163869865150e+00
4.515451545155e+00 , 2.283147851089e+00 , -2.342060650726e+00
4.516451645165e+00 , 2.395543225605e+00 , -2.396420630211e+00
4.517451745175e+00 , 2.381934305181e+00 , -2.252152824938e+00
4.518451845185e+00 , 2.706651680745e+00 , -2.496023508390e+00
4.519451945195e+00 , 2.534368892300e+00 , -2.760437775135e+00
4.520452045205e+00 , 2.124965358902e+00 , -2.257373573812e+00
4.521452145215e+00 , 3.002391435602e+00 , -2.422073922079e+00
4.522452245225e+00 , 2.908499126851e+00 , -2.462144773870e+00
4.523452345235e+00 , 2.495949386647e+00 , -2.259490210825e+00
4.524452445245e+00 , 2.100693023059e+00 , -2.687033052839e+00
4.525452545255e+00 , 2.653734975871e+00 , -2.505507049409e+00
4.526452645265e+00 , 2.196567535241e+00 , -2.140029470056e+00
4.527452745275e+00 , 3.023463078288e+00 , -2.016092961215e+00
4.528452845285e+00 , 2.763859508394e+00 , -2.291046445166e+00
4.529452945295e+00 , 2.749286525836e+00 , -2.243076995139e+00
4.530453045305e+00 , 2.725605008451e+00 , -2.006022812549e+00
4.531453145315e+00 , 2.466926127493e+00 , -2.206766059901e+00
4.532453245325e+00 , 2.504648772905e+00 , -2.579176751293e+00
4.533453345335e+00 , 2.526176087499e+00 , -2.341594688863e+00
4.534453445345e+00 , 2.437004594173e+00 , -2.288925612810e+00
4.535453545355e+00 , 2.995744256991e+00 , -2.473112105941e+00
4.536453645365e+00 , 2.338579202146e+00 , -2.830709734335e+00
4.537453745375e+00 , 2.120501405502e+00 , -2.391735558955e+00
4.538453845385e+00 , 3.045154962639e+00 , -2.173211384532e+00
4.539453945395e+00 , 2.423435279332e+00 , -2.183985724895e+00
4.540454045405e+00 , 2.330745607005e+00 , -2.398782517904e+00
4.541454145415e+00 , 2.469444425437e+00 , -2.212365311223e+00
4.542454245425e+00 , 3.010543131638e+00 , -2.380472197628e+00
4.543454345435e+00 , 2.504666922740e+00 , -2.518854434299e+00
4.544454445445e+00 , 2.692805280899e+00 , -2.232771621771e+00
4.545454545455e+00 , 2.171731187173e+00 , -2.150892279924e+00
4.546454645465e+00 , 3.449409411493e+00 , -2.352175107780e+00
4.547454745475e+00 , 2.440569544264e+00 , -2.225837269711e+00
4.548454845485e+00 , 2.797157968608e+00 , -2.211778849712e+00
4.549454945495e+00 , 1.940652693249e+00 , -2.474038707877e+00
4.550455045505e+00 , 2.369439416952e+00 , -2.395120781472e+00
4.551455145515e+00 , 2.491141259422e+00 , -2.527476213345e+00
4.552455245525e+00 , 2.240055240727e+00 , -2.264142337486e+00
4.553455345535e+00 , 3.002424196395e+00 , -2.157120850990e+00
4.554455445545e+00 , 2.332541680519e+00 , -2.448258973764e+00
4.555455545555e+00 , 2.160394624414e+00 , -2.461234506577e+00
4.556455645565e+00 , 2.431829628052e+00 , -2.379610265627e+00
4.557455745575e+00 , 2.366136032941e+00 , -2.434796854854e+00
4.558455845585e+00 , 2.439947549852e+00 , -2.498541425312e+00
4.559455945595e+00 , 2.061317449196e+00 , -2.303403848590e+00
4.560456045605e+00 , 2.079746913068e+00 , -2.514995587810e+00
4.561456145615e+00 , 2.799609168963e+00 , -2.309067558240e+00
4.562456245625e+00 , 3.060593610614e+00 , -2.451452443361e+00
4.563456345635e+00 , 2.221167276315e+00 , -2.369586728143e+00
4.564456445645e+00 , 2.307650520966e+00 , -2.485048428448e+00
4.565456545655e+00 , 2.332084963122e+00 , -2.616045647585e+00
4.566456645665e+00 , 2.366564480814e+00 , -2.153920197757e+00
4.567456745675e+00 , 2.855346058048e+00 , -2.206121979486e+00
4.568456845685e+00 , 2.423916090093e+00 , -2.160934219436e+00
4.569456945695e+00 , 2.475405680308e+00 , -2.361281572308e+00
4.570457045705e+00 , 3.431261490987e+00 , -2.598691572570e+00
4.571457145715e+00 , 2.722752867551e+00 , -2.165751917096e+00
4.572457245725e+00 , 2.918853418984e+00 , -2.549397278204e+00
4.573457345735e+00 , 2.248640477334e+00 , -2.283833733987e+00
4.574457445745e+00 , 2.534975665048e+00 , -2.047590334350e+00
4.575457545755e+00 , 2.571997386072e+00 , -2.125836174554e+00
4.576457645765e+00 , 2.509054409525e+00 , -2.059671925237e+00
4.577457745775e+00 , 2.978007629111e+00 , -2.135349192851e+00
4.578457845785e+00 , 2.520673633824e+00 , -2.319906378215e+00
4.579457945795e+00 , 2.326231530982e+00 , -2.138504833117e+00
4.580458045805e+00 , 2.509275842099e+00 , -2.166471326887e+00
4.581458145815e+00 , 2.801157796329e+00 , -2.373610380151e+00
4.582458245825e+00 , 2.535939656103e+00 , -1.887407195389e+00
4.583458345835e+00 , 2.491546759257e+00 , -2.104024928784e+00
4.584458445845e+00 , 2.904417566788e+00 , -2.679680019013e+00
4.585458545855e+00 , 2.433225827553e+00 , -2.202318882808e+00
4.586458645865e+00 , 2.108197641586e+00 , -2.447717347852e+00
4.587458745875e+00 , 2.198469425303e+00 , -2.267685132397e+00
4.588458845885e+00 , 2.949535974153e+00 , -2.216752776443e+00
4.589458945895e+00 , 2.522894829844e+00 , -2.233544516194e+00
4.590459045905e+00 , 2.905267600201e+00 , -2.369150231530e+00
4.591459145915e+00 , 2.852448181704e+00 , -2.189679563495e+00
4.592459245925e+00 , 2.162490230790e+00 , -2.432893562600e+00
4.593459345935e+00 , 2.563402358151e+00 , -2.084124803258e+00
4.594459445945e+00 , 3.094037316665e+00 , -2.261535121850e+00
4.595459545955e+00 , 2.411902571606e+00 , -2.557806018620e+00
4.596459645965e+00 , 2.660445591700e+00 , -2.171168298617e+00
4.597459745975e+00 , 2.981007707861e+00 , -2.391585090993e+00
4.598459845985e+00 , 2.273579248903e+00 , -2.463187548616e+00
4.599459945995e+00 , 2.477457461202e+00 , -2.350431529953e+00
4.600460046005e+00 , 2.976394670197e+00 , -2.630548002535e+00
4.601460146015e+00 , 2.486807829694e+00 , -2.262614699895e+00
4.602460246025e+00 , 2.650683139915e+00 , -2.085535262718e+00
4.603460346035e+00 , 2.700232696398e+00 , -2.417504571574e+00
4.604460446045e+00 , 2.321903097751e+00 , -2.424298062945e+00
4.605460546055e+00 , 3.366063349297e+00 , -2.290807796882e+00
4.606460646065e+00 , 2.676079213999e+00 , -2.670045238146e+00
4.607460746075e+00 , 2.420846248873e+00 , -2.271979624006e+00
4.608460846085e+00 , 2.620376884247e+00 , -2.231407196930e+00
4.609460946095e+00 , 2.580598488713e+00 , -2.342073573542e+00
4.610461046105e+00 , 2.262942399196e+00 , -2.451873771925e+00
4.611461146115e+00 , 2.896972946291e+00 , -2.315676070894e+00
4.612461246125e+00 , 2.358938275994e+00 , -2.200375878387e+00
4.613461346135e+00 , 2.006677294025e+00 , -2.347198232067e+00
4.614461446145e+00 , 2.415096742533e+00 , -2.549975233596e+00
4.615461546155e+00 , 2.659064866798e+00 , -2.502047486889e+00
4.616461646165e+00 , 2.042502854820e+00 , -2.377246854774e+00
4.617461746175e+00 , 2.962565438097e+00 , -2.047726788674e+00
4.618461846185e+00 , 2.909467603146e+00 , -2.294013838065e+00
4.619461946195e+00 , 2.402395062332e+00 , -2.327156549579e+00
4.620462046205e+00 , 2.918695498131e+00 , -2.130669186964e+00
4.621462146215e+00 , 2.549585805161e+00 , -2.212383375533e+00
4.622462246225e+00 , 2.252931381708e+00 , -2.509807591379e+00
4.623462346235e+00 , 2.457912139329e+00 , -2.395076632216e+00
4.624462446245e+00 , 3.093644564115e+00 , -2.662613020493e+00
4.625462546255e+00 , 2.662049252330e+00 , -2.287979736961e+00
4.626462646265e+00 , 2.350661450493e+00 , -2.526721529219e+00
4.627462746275e+00 , 2.729335860846e+00 , -2.313406642714e+00
4.628462846285e+00 , 2.039986487911e+00 , -2.305165337223e+00
4.629462946295e+00 , 2.333870625424e+00 , -2.133277477122e+00
4.630463046305e+00 , 2.765482329190e+00 , -2.206959754731e+00
4.631463146315e+00 , 2.427757994764e+00 , -2.152363242809e+00
4.632463246325e+00 , 2.238344304607e+00 , -2.092768821716e+00
4.633463346335e+00 , 2.136801593322e+00 , -2.336592852462e+00
4.634463446345e+00 , 2.882969542664e+00 , -2.452539883284e+00
4.635463546355e+00 , 2.837350676232e+00 , -2.462407999779e+00
4.636463646365e+00 , 3.021998561022e+00 , -2.109817500802e+00
4.637463746375e+00 , 2.594289611945e+00 , -2.497698147845e+00
4.638463846385e+00 , 2.225117262547e+00 , -2.380421582846e+00
4.639463946395e+00 , 2.441210903175e+00 , -2.144717002624e+00
4.640464046405e+00 , 2.434499600062e+00 , -2.139708190773e+00
4.641464146415e+00 , 2.167180994185e+00 , -2.497517925931e+00
4.642464246425e+00 , 2.764020186345e+00 , -2.211081289578e+00
4.643464346435e+00 , 2.231062252395e+00 , -2.294241098841e+00
4.644464446445e+00 , 2.683793039525e+00 , -1.952246768063e+00
4.645464546455e+00 , 2.367660159499e+00 , -2.055658038840e+00
4.646464646465e+00 , 2.040470136439e+00 , -2.278948439179e+00
4.647464746475e+00 , 3.262565430853e+00 , -2.399425428971e+00
4.648464846485e+00 , 2.437220653438e+00 , -2.188424613502e+00
4.649464946495e+00 , 2.272344470051e+00 , -2.262035684815e+00
4.650465046505e+00 , 2.422299314452e+00 , -2.212754926111e+00
4.651465146515e+00 , 2.643054527403e+00 , -2.097774194398e+00
4.652465246525e+00 , 3.081517482846e+00 , -2.089849953701e+00
4.653465346535e+00 , 3.055946203873e+00 , -2.493690426296e+00
4.654465446545e+00 , 2.851179170604e+00 , -2.007231794583e+00
4.655465546555e+00 , 2.729226509836e+00 , -2.306356883749e+00
4.656465646565e+00 , 2.801679129894e+00 , -2.202551491913e+00
4.657465746575e+00 , 3.007838765618e+00 , -2.387452155115e+00
4.658465846585e+00 , 3.882151735282e+00 , -2.350657584210e+00
4.659465946595e+00 , 2.378142501290e+00 , -1.936625988586e+00
4.660466046605e+00 , 2.375674030046e+00 , -2.227851762423e+00
4.661466146615e+00 , 2.244212364329e+00 , -2.175274488366e+00
4.662466246625e+00 , 2.899992521130e+00 , -2.162741321004e+00
4.663466346635e+00 , 2.513993549887e+00 , -2.105563866969e+00
4.664466446645e+00 , 3.199001405921e+00 , -2.336748359165e+00
4.665466546655e+00 , 2.861322870328e+00 , -2.324665363640e+00
4.666466646665e+00 , 2.653320968882e+00 , -2.356868126333e+00
4.667466746675e+00 , 2.726796407866e+00 , -2.116261353087e+00
4.668466846685e+00 , 2.224917342404e+00 , -2.271571100772e+00
4.669466946695e+00 , 3.007063181782e+00 , -2.624643836333e+00
4.670467046705e+00 , 2.430963233389e+00 , -2.145467189153e+00
4.671467146715e+00 , 2.472080763521e+00 , -2.092009002379e+00
4.672467246725e+00 , 2.393478160329e+00 , -2.116438698089e+00
